strike,open_interest.yt,open_interest.td,OI_Dollar.yt,OI_Dollar.td,Date.td,expiry.td,diff_oi,diff_oi_d,pct
432,411,421,9868.11,9994.54,2023-07-21,2023-08-25,10,126.429999999999,0.0126499068491395
432,361,3396,8898.65,70942.44,2023-07-21,2023-07-28,3035,62043.79,0.874565210894917
432,361,460,8898.65,10391.4,2023-07-21,2023-08-04,99,1492.75,0.14365244336663
432,361,382,8898.65,9248.22,2023-07-21,2023-08-11,21,349.570000000002,0.0377986250327092
432,361,12557,8898.65,291071.26,2023-07-21,2023-08-18,12196,282172.61,0.969427933214705
432,361,421,8898.65,9994.54,2023-07-21,2023-08-25,60,1095.89,0.109648868282082
432,12541,3396,325313.54,70942.44,2023-07-21,2023-07-28,-9145,-254371.1,-3.58559840907643
432,12541,460,325313.54,10391.4,2023-07-21,2023-08-04,-12081,-314922.14,-30.3060357603403
432,12541,382,325313.54,9248.22,2023-07-21,2023-08-11,-12159,-316065.32,-34.175800316169
432,12541,12557,325313.54,291071.26,2023-07-21,2023-08-18,16,-34242.28,-0.117642257088522
432,12541,421,325313.54,9994.54,2023-07-21,2023-08-25,-12120,-315319,-31.5491258226992
432,421,3396,10874.43,70942.44,2023-07-21,2023-07-28,2975,60068.01,0.84671474508066
432,421,460,10874.43,10391.4,2023-07-21,2023-08-04,39,-483.029999999999,-0.0464836306946127
432,421,382,10874.43,9248.22,2023-07-21,2023-08-11,-39,-1626.21,-0.175840323867728
432,421,12557,10874.43,291071.26,2023-07-21,2023-08-18,12136,280196.83,0.962639973455298
432,421,421,10874.43,9994.54,2023-07-21,2023-08-25,0,-879.889999999999,-0.0880370682392586
432.5,516,516,12729.72,11929.92,2023-07-21,2023-08-04,0,-799.800000000001,-0.0670415224913496
432.5,516,160,12729.72,3899.2,2023-07-21,2023-08-11,-356,-8830.52,-2.26470045137464
432.5,160,516,3899.2,11929.92,2023-07-21,2023-08-04,356,8030.72,0.673157908854376
432.5,160,160,3899.2,3899.2,2023-07-21,2023-08-11,0,0,0
433,3624,3593,85635.12,71752.21,2023-07-21,2023-07-28,-31,-13882.91,-0.193484075264023
433,3624,1002,85635.12,22695.3,2023-07-21,2023-08-04,-2622,-62939.82,-2.77325349301397
433,3624,195,85635.12,4083.3,2023-07-21,2023-08-11,-3429,-81551.82,-19.9720373227537
433,3624,217,85635.12,5600.77,2023-07-21,2023-08-25,-3407,-80034.35,-14.2898833553244
433,1000,3593,24680,71752.21,2023-07-21,2023-07-28,2593,47072.21,0.656038469059002
433,1000,1002,24680,22695.3,2023-07-21,2023-08-04,2,-1984.7,-0.0874498244129842
433,1000,195,24680,4083.3,2023-07-21,2023-08-11,-805,-20596.7,-5.04413097249774
433,1000,217,24680,5600.77,2023-07-21,2023-08-25,-783,-19079.23,-3.40653695831109
433,194,3593,4859.7,71752.21,2023-07-21,2023-07-28,3399,66892.51,0.932271075692303
433,194,1002,4859.7,22695.3,2023-07-21,2023-08-04,808,17835.6,0.785871964679912
433,194,195,4859.7,4083.3,2023-07-21,2023-08-11,1,-776.4,-0.190140327676144
433,194,217,4859.7,5600.77,2023-07-21,2023-08-25,23,741.07,0.132315735157844
433,217,3593,5600.77,71752.21,2023-07-21,2023-07-28,3376,66151.44,0.921942892072592
433,217,1002,5600.77,22695.3,2023-07-21,2023-08-04,785,17094.53,0.753218948416633
433,217,195,5600.77,4083.3,2023-07-21,2023-08-11,-22,-1517.47,-0.371628339823182
433,217,217,5600.77,5600.77,2023-07-21,2023-08-25,0,0,0
434,8431,8432,185229.07,169230.24,2023-07-21,2023-07-28,1,-15998.83,-0.0945388365578161
434,8431,859,185229.07,19525.07,2023-07-21,2023-08-04,-7572,-165704,-8.48673013720309
434,8431,6103,185229.07,122304.12,2023-07-21,2023-08-11,-2328,-62924.95,-0.514495750429339
434,8431,4411,185229.07,92807.44,2023-07-21,2023-08-18,-4020,-92421.63,-0.995842897940079
434,8431,109,185229.07,2583.3,2023-07-21,2023-08-25,-8322,-182645.77,-70.7025006774281
434,859,8432,19525.07,169230.24,2023-07-21,2023-07-28,7573,149705.17,0.884624225552124
434,859,859,19525.07,19525.07,2023-07-21,2023-08-04,0,0,0
434,859,6103,19525.07,122304.12,2023-07-21,2023-08-11,5244,102779.05,0.840356400095107
434,859,4411,19525.07,92807.44,2023-07-21,2023-08-18,3552,73282.37,0.789617405673511
434,859,109,19525.07,2583.3,2023-07-21,2023-08-25,-750,-16941.77,-6.55818913792436
434,6102,8432,148522.68,169230.24,2023-07-21,2023-07-28,2330,20707.56,0.122363237208669
434,6102,859,148522.68,19525.07,2023-07-21,2023-08-04,-5243,-128997.61,-6.60676811914119
434,6102,6103,148522.68,122304.12,2023-07-21,2023-08-11,1,-26218.56,-0.21437184618147
434,6102,4411,148522.68,92807.44,2023-07-21,2023-08-18,-1691,-55715.24,-0.600331611344952
434,6102,109,148522.68,2583.3,2023-07-21,2023-08-25,-5993,-145939.38,-56.4933921728022
434,4412,8432,109417.6,169230.24,2023-07-21,2023-07-28,4020,59812.64,0.353439432574225
434,4412,859,109417.6,19525.07,2023-07-21,2023-08-04,-3553,-89892.53,-4.60395430080404
434,4412,6103,109417.6,122304.12,2023-07-21,2023-08-11,1691,12886.52,0.105364561717136
434,4412,4411,109417.6,92807.44,2023-07-21,2023-08-18,-1,-16610.16,-0.178974444290242
434,4412,109,109417.6,2583.3,2023-07-21,2023-08-25,-4303,-106834.3,-41.3557465257616
434,111,8432,2649.57,169230.24,2023-07-21,2023-07-28,8321,166580.67,0.984343401037545
434,111,859,2649.57,19525.07,2023-07-21,2023-08-04,748,16875.5,0.864299078057083
434,111,6103,2649.57,122304.12,2023-07-21,2023-08-11,5992,119654.55,0.97833621631062
434,111,4411,2649.57,92807.44,2023-07-21,2023-08-18,4300,90157.87,0.971450887989153
434,111,109,2649.57,2583.3,2023-07-21,2023-08-25,-2,-66.2700000000004,-0.0256532342352806
435,10486,10482,224295.54,188990.46,2023-07-21,2023-07-28,-4,-35305.08,-0.186808794475658
435,10486,2508,224295.54,47852.64,2023-07-21,2023-08-04,-7978,-176442.9,-3.68721349543097
435,10486,619,224295.54,12380,2023-07-21,2023-08-11,-9867,-211915.54,-17.1175718901454
435,10486,45069,224295.54,937885.89,2023-07-21,2023-08-18,34583,713590.35,0.760849862023193
435,10486,375,224295.54,9138.75,2023-07-21,2023-08-25,-10111,-215156.79,-23.543350020517
435,2509,10482,55147.82,188990.46,2023-07-21,2023-07-28,7973,133842.64,0.708197863532371
435,2509,2508,55147.82,47852.64,2023-07-21,2023-08-04,-1,-7295.18000000001,-0.152450941055708
435,2509,619,55147.82,12380,2023-07-21,2023-08-11,-1890,-42767.82,-3.45458966074313
435,2509,45069,55147.82,937885.89,2023-07-21,2023-08-18,42560,882738.07,0.941199861744375
435,2509,375,55147.82,9138.75,2023-07-21,2023-08-25,-2134,-46009.07,-5.03450362467515
435,620,10482,13950,188990.46,2023-07-21,2023-07-28,9862,175040.46,0.926186750378829
435,620,2508,13950,47852.64,2023-07-21,2023-08-04,1888,33902.64,0.70848003370347
435,620,619,13950,12380,2023-07-21,2023-08-11,-1,-1570,-0.126817447495961
435,620,45069,13950,937885.89,2023-07-21,2023-08-18,44449,923935.89,0.985126122326033
435,620,375,13950,9138.75,2023-07-21,2023-08-25,-245,-4811.25,-0.526466967583094
435,45064,10482,1064411.68,188990.46,2023-07-21,2023-07-28,-34582,-875421.22,-4.63209211724232
435,45064,2508,1064411.68,47852.64,2023-07-21,2023-08-04,-42556,-1016559.04,-21.2435309734217
435,45064,619,1064411.68,12380,2023-07-21,2023-08-11,-44445,-1052031.68,-84.9783263327948
435,45064,45069,1064411.68,937885.89,2023-07-21,2023-08-18,5,-126525.79,-0.134905313481153
435,45064,375,1064411.68,9138.75,2023-07-21,2023-08-25,-44689,-1055272.93,-115.472349063056
435,375,10482,9138.75,188990.46,2023-07-21,2023-07-28,10107,179851.71,0.951644384589571
435,375,2508,9138.75,47852.64,2023-07-21,2023-08-04,2133,38713.89,0.809023075842837
435,375,619,9138.75,12380,2023-07-21,2023-08-11,244,3241.25,0.261813408723748
435,375,45069,9138.75,937885.89,2023-07-21,2023-08-18,44694,928747.14,0.990256010781866
435,375,375,9138.75,9138.75,2023-07-21,2023-08-25,0,0,0
436,5072,5072,102200.8,86071.84,2023-07-21,2023-07-28,0,-16128.96,-0.187389510901591
436,5072,2267,102200.8,41350.08,2023-07-21,2023-08-04,-2805,-60850.72,-1.47159860392048
436,5072,730,102200.8,15585.5,2023-07-21,2023-08-11,-4342,-86615.3,-5.55742837894196
436,5072,9948,102200.8,194980.8,2023-07-21,2023-08-18,4876,92780,0.475841723903072
436,5072,780,102200.8,16933.8,2023-07-21,2023-08-25,-4292,-85267,-5.0353139874098
436,2268,5072,47242.44,86071.84,2023-07-21,2023-07-28,2804,38829.4,0.451127802077892
436,2268,2267,47242.44,41350.08,2023-07-21,2023-08-04,-1,-5892.36,-0.142499361548998
436,2268,730,47242.44,15585.5,2023-07-21,2023-08-11,-1538,-31656.94,-2.03117898046261
436,2268,9948,47242.44,194980.8,2023-07-21,2023-08-18,7680,147738.36,0.75770722040324
436,2268,780,47242.44,16933.8,2023-07-21,2023-08-25,-1488,-30308.64,-1.78983098890975
436,731,5072,15877.32,86071.84,2023-07-21,2023-07-28,4341,70194.52,0.815534093380599
436,731,2267,15877.32,41350.08,2023-07-21,2023-08-04,1536,25472.76,0.616026861374875
436,731,730,15877.32,15585.5,2023-07-21,2023-08-11,-1,-291.819999999998,-0.0187238138012895
436,731,9948,15877.32,194980.8,2023-07-21,2023-08-18,9217,179103.48,0.918569828413874
436,731,780,15877.32,16933.8,2023-07-21,2023-08-25,49,1056.48,0.0623888318038479
436,9800,5072,225890,86071.84,2023-07-21,2023-07-28,-4728,-139818.16,-1.62443558776018
436,9800,2267,225890,41350.08,2023-07-21,2023-08-04,-7533,-184539.92,-4.46286730279603
436,9800,730,225890,15585.5,2023-07-21,2023-08-11,-9070,-210304.5,-13.4935998203458
436,9800,9948,225890,194980.8,2023-07-21,2023-08-18,148,-30909.2,-0.158524326497788
436,9800,780,225890,16933.8,2023-07-21,2023-08-25,-9020,-208956.2,-12.3395930033424
436,768,5072,17571.84,86071.84,2023-07-21,2023-07-28,4304,68500,0.795846818192803
436,768,2267,17571.84,41350.08,2023-07-21,2023-08-04,1499,23778.24,0.575047013210132
436,768,730,17571.84,15585.5,2023-07-21,2023-08-11,-38,-1986.34,-0.127447948413589
436,768,9948,17571.84,194980.8,2023-07-21,2023-08-18,9180,177408.96,0.909879126560154
436,768,780,17571.84,16933.8,2023-07-21,2023-08-25,12,-638.040000000001,-0.0376784891754952
437,5753,5754,110112.42,101673.18,2023-07-21,2023-07-28,1,-8439.23999999999,-0.0830036003595047
437,5753,1490,110112.42,25389.6,2023-07-21,2023-08-04,-4263,-84722.82,-3.33691038850553
437,5753,633,110112.42,11476.29,2023-07-21,2023-08-11,-5120,-98636.13,-8.59477496647436
437,5753,1666,110112.42,36218.84,2023-07-21,2023-08-25,-4087,-73893.58,-2.04019731167536
437,1488,5754,28941.6,101673.18,2023-07-21,2023-07-28,4266,72731.58,0.715346761063242
437,1488,1490,28941.6,25389.6,2023-07-21,2023-08-04,2,-3552,-0.139899801493525
437,1488,633,28941.6,11476.29,2023-07-21,2023-08-11,-855,-17465.31,-1.52186028760166
437,1488,1666,28941.6,36218.84,2023-07-21,2023-08-25,178,7277.24,0.200924159912355
437,630,5754,13456.8,101673.18,2023-07-21,2023-07-28,5124,88216.38,0.867646512089029
437,630,1490,13456.8,25389.6,2023-07-21,2023-08-04,860,11932.8,0.469987711503923
437,630,633,13456.8,11476.29,2023-07-21,2023-08-11,3,-1980.51,-0.172574063569324
437,630,1666,13456.8,36218.84,2023-07-21,2023-08-25,1036,22762.04,0.628458559136626
437,1667,5754,37674.2,101673.18,2023-07-21,2023-07-28,4087,63998.98,0.629457837356912
437,1667,1490,37674.2,25389.6,2023-07-21,2023-08-04,-177,-12284.6,-0.483843778554999
437,1667,633,37674.2,11476.29,2023-07-21,2023-08-11,-1034,-26197.91,-2.28278563891292
437,1667,1666,37674.2,36218.84,2023-07-21,2023-08-25,-1,-1455.36000000001,-0.0401824023077495
437.5,1631,1631,24954.3,26878.88,2023-07-21,2023-08-04,0,1924.58,0.0716019417475727
437.5,1631,456,24954.3,9589.68,2023-07-21,2023-08-11,-1175,-15364.62,-1.60220361889031
437.5,456,1631,9589.68,26878.88,2023-07-21,2023-08-04,1175,17289.2,0.643226205853815
437.5,456,456,9589.68,9589.68,2023-07-21,2023-08-11,0,0,0
438,5652,5641,105070.68,85630.38,2023-07-21,2023-07-28,-11,-19440.3,-0.227025735492473
438,5652,1873,105070.68,30623.55,2023-07-21,2023-08-04,-3779,-74447.13,-2.43104179626464
438,5652,1310,105070.68,21785.3,2023-07-21,2023-08-11,-4342,-83285.38,-3.82300817523743
438,5652,17874,105070.68,316906.02,2023-07-21,2023-08-18,12222,211835.34,0.668448456738058
438,5652,1524,105070.68,28651.2,2023-07-21,2023-08-25,-4128,-76419.48,-2.66723488021444
438,1833,5641,35761.83,85630.38,2023-07-21,2023-07-28,3808,49868.55,0.582369831828377
438,1833,1873,35761.83,30623.55,2023-07-21,2023-08-04,40,-5138.28,-0.167788515701152
438,1833,1310,35761.83,21785.3,2023-07-21,2023-08-11,-523,-13976.53,-0.641557839460554
438,1833,17874,35761.83,316906.02,2023-07-21,2023-08-18,16041,281144.19,0.887153200813289
438,1833,1524,35761.83,28651.2,2023-07-21,2023-08-25,-309,-7110.63,-0.248179133858268
438,1320,5641,25938,85630.38,2023-07-21,2023-07-28,4321,59692.38,0.697093484812283
438,1320,1873,25938,30623.55,2023-07-21,2023-08-04,553,4685.55000000001,0.153004795329085
438,1320,1310,25938,21785.3,2023-07-21,2023-08-11,-10,-4152.7,-0.190619362597715
438,1320,17874,25938,316906.02,2023-07-21,2023-08-18,16554,290968.02,0.918152391046405
438,1320,1524,25938,28651.2,2023-07-21,2023-08-25,204,2713.2,0.0946976042888257
438,17884,5641,372344.88,85630.38,2023-07-21,2023-07-28,-12243,-286714.5,-3.34828013142065
438,17884,1873,372344.88,30623.55,2023-07-21,2023-08-04,-16011,-341721.33,-11.1587758440808
438,17884,1310,372344.88,21785.3,2023-07-21,2023-08-11,-16574,-350559.58,-16.0915654133751
438,17884,17874,372344.88,316906.02,2023-07-21,2023-08-18,-10,-55438.86,-0.174937856970972
438,17884,1524,372344.88,28651.2,2023-07-21,2023-08-25,-16360,-343693.68,-11.9957865639136
438,1524,5641,33390.84,85630.38,2023-07-21,2023-07-28,4117,52239.54,0.610058486252192
438,1524,1873,33390.84,30623.55,2023-07-21,2023-08-04,349,-2767.29,-0.0903647682910701
438,1524,1310,33390.84,21785.3,2023-07-21,2023-08-11,-214,-11605.54,-0.532723441953978
438,1524,17874,33390.84,316906.02,2023-07-21,2023-08-18,16350,283515.18,0.894634882606522
438,1524,1524,33390.84,28651.2,2023-07-21,2023-08-25,0,-4739.64,-0.165425531914894
439,6718,6655,118505.52,92504.5,2023-07-21,2023-07-28,-63,-26001.02,-0.281078434022129
439,6718,2140,118505.52,33170,2023-07-21,2023-08-04,-4578,-85335.52,-2.57267169128731
439,6718,683,118505.52,11911.52,2023-07-21,2023-08-11,-6035,-106594,-8.94881593616936
439,6718,2250,118505.52,44797.5,2023-07-21,2023-08-25,-4468,-73708.02,-1.64536012054244
439,2140,6655,39097.8,92504.5,2023-07-21,2023-07-28,4515,53406.7,0.577341642838997
439,2140,2140,39097.8,33170,2023-07-21,2023-08-04,0,-5927.8,-0.178709677419355
439,2140,683,39097.8,11911.52,2023-07-21,2023-08-11,-1457,-27186.28,-2.28235187448789
439,2140,2250,39097.8,44797.5,2023-07-21,2023-08-25,110,5699.7,0.127232546459066
439,683,6655,12601.35,92504.5,2023-07-21,2023-07-28,5972,79903.15,0.863775816311639
439,683,2140,12601.35,33170,2023-07-21,2023-08-04,1457,20568.65,0.620097980102502
439,683,683,12601.35,11911.52,2023-07-21,2023-08-11,0,-689.83,-0.0579128440366972
439,683,2250,12601.35,44797.5,2023-07-21,2023-08-25,1567,32196.15,0.718704168759417
439,2251,6655,46888.33,92504.5,2023-07-21,2023-07-28,4404,45616.17,0.49312379397759
439,2251,2140,46888.33,33170,2023-07-21,2023-08-04,-111,-13718.33,-0.413576424479952
439,2251,683,46888.33,11911.52,2023-07-21,2023-08-11,-1568,-34976.81,-2.93638511289911
439,2251,2250,46888.33,44797.5,2023-07-21,2023-08-25,-1,-2090.82999999999,-0.0466729170154583
440,11100,11045,183594,144689.5,2023-07-21,2023-07-28,-55,-38904.5,-0.268882676351774
440,11100,2074,183594,28372.32,2023-07-21,2023-08-04,-9026,-155221.68,-5.47088429849938
440,11100,1654,183594,25289.66,2023-07-21,2023-08-11,-9446,-158304.34,-6.25964682799215
440,11100,38515,183594,617010.3,2023-07-21,2023-08-18,27415,433416.3,0.702445810061842
440,11100,2937,183594,50927.58,2023-07-21,2023-08-25,-8163,-132666.42,-2.60500145500729
440,2069,11045,35607.49,144689.5,2023-07-21,2023-07-28,8976,109082.01,0.753904118819956
440,2069,2074,35607.49,28372.32,2023-07-21,2023-08-04,5,-7235.17000000001,-0.255008050099534
440,2069,1654,35607.49,25289.66,2023-07-21,2023-08-11,-415,-10317.83,-0.40798610973813
440,2069,38515,35607.49,617010.3,2023-07-21,2023-08-18,36446,581402.81,0.942290282674374
440,2069,2937,35607.49,50927.58,2023-07-21,2023-08-25,868,15320.09,0.300821087512896
440,1661,11045,29582.41,144689.5,2023-07-21,2023-07-28,9384,115107.09,0.795545564812927
440,1661,2074,29582.41,28372.32,2023-07-21,2023-08-04,413,-1210.09,-0.0426503719117787
440,1661,1654,29582.41,25289.66,2023-07-21,2023-08-11,-7,-4292.75,-0.16974328638661
440,1661,38515,29582.41,617010.3,2023-07-21,2023-08-18,36854,587427.89,0.952055241217205
440,1661,2937,29582.41,50927.58,2023-07-21,2023-08-25,1276,21345.17,0.41912790672559
440,38647,11045,727336.54,144689.5,2023-07-21,2023-07-28,-27602,-582647.04,-4.02687852262949
440,38647,2074,727336.54,28372.32,2023-07-21,2023-08-04,-36573,-698964.22,-24.6354270641245
440,38647,1654,727336.54,25289.66,2023-07-21,2023-08-11,-36993,-702046.88,-27.7602340244986
440,38647,38515,727336.54,617010.3,2023-07-21,2023-08-18,-132,-110326.24,-0.17880777679076
440,38647,2937,727336.54,50927.58,2023-07-21,2023-08-25,-35710,-676408.96,-13.2817809132105
440,2936,11045,58661.28,144689.5,2023-07-21,2023-07-28,8109,86028.22,0.594571271585015
440,2936,2074,58661.28,28372.32,2023-07-21,2023-08-04,-862,-30288.96,-1.06755316449272
440,2936,1654,58661.28,25289.66,2023-07-21,2023-08-11,-1282,-33371.62,-1.31957566847478
440,2936,38515,58661.28,617010.3,2023-07-21,2023-08-18,35579,558349.02,0.904926579021452
440,2936,2937,58661.28,50927.58,2023-07-21,2023-08-25,1,-7733.7,-0.151856813145254
441,7105,7093,104443.5,83342.75,2023-07-21,2023-07-28,-12,-21100.75,-0.25318039061586
441,7105,1876,104443.5,24331.72,2023-07-21,2023-08-04,-5229,-80111.78,-3.29248322765509
441,7105,1290,104443.5,19827.3,2023-07-21,2023-08-11,-5815,-84616.2,-4.26766125493638
441,7105,2621,104443.5,43534.81,2023-07-21,2023-08-25,-4484,-60908.69,-1.39908018433984
441,1876,7093,30128.56,83342.75,2023-07-21,2023-07-28,5217,53214.19,0.638498129711343
441,1876,1876,30128.56,24331.72,2023-07-21,2023-08-04,0,-5796.84,-0.238242097147263
441,1876,1290,30128.56,19827.3,2023-07-21,2023-08-11,-586,-10301.26,-0.519549308276972
441,1876,2621,30128.56,43534.81,2023-07-21,2023-08-25,745,13406.25,0.307943229797029
441,1292,7093,23113.88,83342.75,2023-07-21,2023-07-28,5801,60228.87,0.722664778879986
441,1292,1876,23113.88,24331.72,2023-07-21,2023-08-04,584,1217.84,0.050051537663593
441,1292,1290,23113.88,19827.3,2023-07-21,2023-08-11,-2,-3286.58,-0.165760340540568
441,1292,2621,23113.88,43534.81,2023-07-21,2023-08-25,1329,20420.93,0.469071301792749
441,2621,7093,52000.64,83342.75,2023-07-21,2023-07-28,4472,31342.11,0.376062824900786
441,2621,1876,52000.64,24331.72,2023-07-21,2023-08-04,-745,-27668.92,-1.13715429899736
441,2621,1290,52000.64,19827.3,2023-07-21,2023-08-11,-1331,-32173.34,-1.62267883171183
441,2621,2621,52000.64,43534.81,2023-07-21,2023-08-25,0,-8465.83,-0.194461167971102
442,5075,5050,76277.25,57469,2023-07-21,2023-07-28,-25,-18808.25,-0.327276444691921
442,5075,1921,76277.25,23186.47,2023-07-21,2023-08-04,-3154,-53090.78,-2.28973103710914
442,5075,983,76277.25,12955.94,2023-07-21,2023-08-11,-4092,-63321.31,-4.88743464387763
442,5075,11741,76277.25,170831.55,2023-07-21,2023-08-18,6666,94554.3,0.553494363307012
442,5075,2903,76277.25,45490.01,2023-07-21,2023-08-25,-2172,-30787.24,-0.676791233943453
442,1868,5050,28487,57469,2023-07-21,2023-07-28,3182,28982,0.504306669682786
442,1868,1921,28487,23186.47,2023-07-21,2023-08-04,53,-5300.53,-0.228604440434443
442,1868,983,28487,12955.94,2023-07-21,2023-08-11,-885,-15531.06,-1.1987597966647
442,1868,11741,28487,170831.55,2023-07-21,2023-08-18,9873,142344.55,0.833245088509704
442,1868,2903,28487,45490.01,2023-07-21,2023-08-25,1035,17003.01,0.373774593586592
442,971,5050,16448.74,57469,2023-07-21,2023-07-28,4079,41020.26,0.71378064695749
442,971,1921,16448.74,23186.47,2023-07-21,2023-08-04,950,6737.73,0.290588864971684
442,971,983,16448.74,12955.94,2023-07-21,2023-08-11,12,-3492.8,-0.269590627928194
442,971,11741,16448.74,170831.55,2023-07-21,2023-08-18,10770,154382.81,0.903713687547763
442,971,2903,16448.74,45490.01,2023-07-21,2023-08-25,1932,29041.27,0.638409839874733
442,11796,5050,209025.12,57469,2023-07-21,2023-07-28,-6746,-151556.12,-2.63718039290748
442,11796,1921,209025.12,23186.47,2023-07-21,2023-08-04,-9875,-185838.65,-8.01496088020298
442,11796,983,209025.12,12955.94,2023-07-21,2023-08-11,-10813,-196069.18,-15.133535660091
442,11796,11741,209025.12,170831.55,2023-07-21,2023-08-18,-55,-38193.57,-0.223574450972317
442,11796,2903,209025.12,45490.01,2023-07-21,2023-08-25,-8893,-163535.11,-3.59496755441469
442,2898,5050,54569.34,57469,2023-07-21,2023-07-28,2152,2899.66000000001,0.0504560719692358
442,2898,1921,54569.34,23186.47,2023-07-21,2023-08-04,-977,-31382.87,-1.35349926056015
442,2898,983,54569.34,12955.94,2023-07-21,2023-08-11,-1915,-41613.4,-3.21191669612548
442,2898,11741,54569.34,170831.55,2023-07-21,2023-08-18,8843,116262.21,0.680566382497847
442,2898,2903,54569.34,45490.01,2023-07-21,2023-08-25,5,-9079.33,-0.199589536252025
442.5,1703,1702,24914.89,20815.46,2023-07-21,2023-08-04,-1,-4099.43,-0.19694160013759
442.5,1703,774,24914.89,11470.68,2023-07-21,2023-08-11,-929,-13444.21,-1.17204995693368
442.5,775,1702,12136.5,20815.46,2023-07-21,2023-08-04,927,8678.96,0.416947787846149
442.5,775,774,12136.5,11470.68,2023-07-21,2023-08-11,-1,-665.82,-0.0580453817907918
443,2830,2838,37157.9,28834.08,2023-07-21,2023-07-28,8,-8323.82,-0.288679923201989
443,2830,1193,37157.9,13588.27,2023-07-21,2023-08-04,-1637,-23569.63,-1.73455708489749
443,2830,1291,37157.9,16925.01,2023-07-21,2023-08-11,-1539,-20232.89,-1.1954433114072
443,2830,2815,37157.9,42759.85,2023-07-21,2023-08-25,-15,5601.95,0.131009580248761
443,1193,2838,16570.77,28834.08,2023-07-21,2023-07-28,1645,12263.31,0.425306096119592
443,1193,1193,16570.77,13588.27,2023-07-21,2023-08-04,0,-2982.5,-0.219490781387182
443,1193,1291,16570.77,16925.01,2023-07-21,2023-08-11,98,354.239999999998,0.0209299728626452
443,1193,2815,16570.77,42759.85,2023-07-21,2023-08-25,1622,26189.08,0.612468939905074
443,1289,2838,19979.5,28834.08,2023-07-21,2023-07-28,1549,8854.58,0.307087307796885
443,1289,1193,19979.5,13588.27,2023-07-21,2023-08-04,-96,-6391.23,-0.470349058415825
443,1289,1291,19979.5,16925.01,2023-07-21,2023-08-11,2,-3054.49,-0.180471976087459
443,1289,2815,19979.5,42759.85,2023-07-21,2023-08-25,1526,22780.35,0.532750933410664
443,2815,2838,48981,28834.08,2023-07-21,2023-07-28,23,-20146.92,-0.698719015831266
443,2815,1193,48981,13588.27,2023-07-21,2023-08-04,-1622,-35392.73,-2.60465313097252
443,2815,1291,48981,16925.01,2023-07-21,2023-08-11,-1524,-32055.99,-1.89400124431241
443,2815,2815,48981,42759.85,2023-07-21,2023-08-25,0,-6221.14999999999,-0.145490454246215
444,3737,3786,45628.77,37027.08,2023-07-21,2023-07-28,49,-8601.69000000001,-0.232308083705224
444,3737,1670,45628.77,17451.5,2023-07-21,2023-08-04,-2067,-28177.27,-1.61460447526001
444,3737,2438,45628.77,28524.6,2023-07-21,2023-08-11,-1299,-17104.17,-0.599628741507331
444,3737,10418,45628.77,132308.6,2023-07-21,2023-08-18,6681,86679.83,0.655133755477724
444,3737,2417,45628.77,34321.4,2023-07-21,2023-08-25,-1320,-11307.37,-0.329455383521651
444,1664,3786,21465.6,37027.08,2023-07-21,2023-07-28,2122,15561.48,0.420272946178851
444,1664,1670,21465.6,17451.5,2023-07-21,2023-08-04,6,-4014.1,-0.230014611924477
444,1664,2438,21465.6,28524.6,2023-07-21,2023-08-11,774,7059,0.247470604320481
444,1664,10418,21465.6,132308.6,2023-07-21,2023-08-18,8754,110843,0.837761113034225
444,1664,2417,21465.6,34321.4,2023-07-21,2023-08-25,753,12855.8,0.37457096738478
444,2433,3786,35643.45,37027.08,2023-07-21,2023-07-28,1353,1383.62999999999,0.0373680560281824
444,2433,1670,35643.45,17451.5,2023-07-21,2023-08-04,-763,-18191.95,-1.04242901756296
444,2433,2438,35643.45,28524.6,2023-07-21,2023-08-11,5,-7118.85000000001,-0.249568793252141
444,2433,10418,35643.45,132308.6,2023-07-21,2023-08-18,7985,96665.15,0.730603679579407
444,2433,2417,35643.45,34321.4,2023-07-21,2023-08-25,-16,-1322.05,-0.0385196990798744
444,10418,3786,162312.44,37027.08,2023-07-21,2023-07-28,-6632,-125285.36,-3.38361437088747
444,10418,1670,162312.44,17451.5,2023-07-21,2023-08-04,-8748,-144860.94,-8.30077299945564
444,10418,2438,162312.44,28524.6,2023-07-21,2023-08-11,-7980,-133787.84,-4.69026173899021
444,10418,10418,162312.44,132308.6,2023-07-21,2023-08-18,0,-30003.84,-0.226771653543307
444,10418,2417,162312.44,34321.4,2023-07-21,2023-08-25,-8001,-127991.04,-3.72919053418567
444,2416,3786,40347.2,37027.08,2023-07-21,2023-07-28,1370,-3320.12,-0.0896673461693443
444,2416,1670,40347.2,17451.5,2023-07-21,2023-08-04,-746,-22895.7,-1.31196172248804
444,2416,2438,40347.2,28524.6,2023-07-21,2023-08-11,22,-11822.6,-0.414470316849316
444,2416,10418,40347.2,132308.6,2023-07-21,2023-08-18,8002,91961.4,0.695052324641029
444,2416,2417,40347.2,34321.4,2023-07-21,2023-08-25,1,-6025.8,-0.17556976114028
445,8724,9003,100326,79226.4,2023-07-21,2023-07-28,279,-21099.6,-0.266320317469934
445,8724,6607,100326,65409.3,2023-07-21,2023-08-04,-2117,-34916.7,-0.533818585430512
445,8724,6420,100326,71262,2023-07-21,2023-08-11,-2304,-29064,-0.407847099435885
445,8724,71296,100326,871237.12,2023-07-21,2023-08-18,62572,770911.12,0.884846504244447
