Watch,strike,open_interest.yt,open_interest.td,OI_Dollar.yt,OI_Dollar.td,Date.td,expiry,stkClose,diff_oi,diff_oi_d,totalOI,totalOIdiff,OI_pct,cum_sep_OI,pct
446.24,442.5,326,330,176692,123420,2023-08-08,2023-09-08,450.71,4,-53272,36383470,-8284567,0.339219980941895,96.6299668503307,-0.431631826284233
479.39,465,74,85,129500,122315,2023-08-08,2023-09-08,450.71,11,-7184.99999999999,36383470,-8284567,0.336182887448613,96.9661497377793,-0.058741773290275
425.07,425,17292,17317,363132,121219,2023-08-08,2023-08-11,450.71,25,-241913,45078510,-43521464,0.268906403516886,97.6213477330994,-1.99566899578449
320.26,320,4659,4647,102498,120822,2023-08-08,2023-09-29,450.71,-12,18324,223880463,-64587149,0.0539671923047613,98.7423467138354,0.151661121318965
364.19,362,547,551,125810,120669,2023-08-08,2023-12-15,450.71,4,-5140.99999999999,454663704,-61357874,0.0265402755791564,99.5572694758146,-0.0426041485385641
493.63,470,51,51,120513,120513,2023-08-08,2023-09-29,450.71,0,0,223880463,-64587149,0.0538291722221425,98.7961758860576,0
395.26,394,654,954,94830,120204,2023-08-08,2023-09-29,450.71,300,25374,223880463,-64587149,0.0536911521395237,98.8498670381971,0.211091145053409
354.25,354,4794,4794,119850,119850,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.0213640388910714,99.6665402412306,0
290.12,290,9952,9952,119424,119424,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.0212881016314336,99.687828342862,0
374.51,374,2340,2338,147420,119238,2023-08-08,2023-09-15,450.71,-2,-28182,560989430,-200543013,0.0212549459265213,99.7090832887885,-0.236350827756252
486.19,469,69,69,118611,118611,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.0260876333334935,99.5833571091481,0
310.64,310,1847,1848,136678,118272,2023-08-08,2023-11-17,450.71,1,-18406,188201271,-23914286,0.0628433587996332,99.3001508475466,-0.155624323593074
411.76,409,349,428,121801,118128,2023-08-08,2023-10-20,450.71,79,-3673,374395104,-66220249,0.0315516946503659,99.6104703335009,-0.0310933902207775
335.04,335,29643,29411,177858,117644,2023-08-08,2023-08-18,450.71,-232,-60214,231441865,-174474179,0.0508309073641452,99.0604858805472,-0.511832307639999
345.41,345,2836,2835,147472,116235,2023-08-08,2023-09-29,450.71,-1,-31237,223880463,-64587149,0.051918331078313,98.9017853692754,-0.26874005247989
550.11,500,23,23,120244,115253,2023-08-08,2023-12-15,450.71,0,-4991,454663704,-61357874,0.0253490654710366,99.6087061746191,-0.0433047295948912
401.15,401,6713,7596,187964,113940,2023-08-08,2023-08-18,450.71,883,-74024,231441865,-174474179,0.0492305054662431,99.1097163860134,-0.649675267684747
432.6,431,675,708,164700,113280,2023-08-08,2023-09-01,450.71,33,-51420,82091235,-31949315,0.137992807636528,98.8951755933505,-0.453919491525424
346.1,345,1029,1029,129654,113190,2023-08-08,2023-11-17,450.71,0,-16464,188201271,-23914286,0.0601430582262115,99.3602939057728,-0.145454545454545
280.43,280,2629,2629,113047,113047,2023-08-08,2023-11-17,450.71,0,0,188201271,-23914286,0.0600670757425437,99.4203609815154,0
405.51,405,1912,2216,151048,113016,2023-08-08,2023-09-01,450.71,304,-38032,82091235,-31949315,0.1376712142289,99.0328468075794,-0.336518723012671
325.23,325,4897,4897,112631,112631,2023-08-08,2023-09-29,450.71,0,0,223880463,-64587149,0.0503085434480274,98.9520939127234,0
379.5,379,1849,2244,133128,112200,2023-08-08,2023-09-15,450.71,395,-20928,560989430,-200543013,0.0200003768341945,99.7290836656227,-0.186524064171123
391.14,391,7992,7967,183816,111538,2023-08-08,2023-08-18,450.71,-25,-72278,231441865,-174474179,0.0481926638467073,99.1579090498601,-0.648012336602772
347.76,346,632,632,111232,111232,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.0244646755440148,99.6331708501631,0
362.37,362,2959,2959,109483,109483,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.0195160539834057,99.7485997196061,0
448.41,442.5,68,185,35564,109335,2023-08-08,2023-09-22,450.71,117,73771,3038771,103096,3.59800063907415,64.0797875193623,0.674724470663557
365.02,365,54377,54409,326262,108818,2023-08-08,2023-08-11,450.71,32,-217444,45078510,-43521464,0.24139662113943,97.8627443542389,-1.99823558602437
415.44,415,2353,2473,183534,108812,2023-08-08,2023-08-25,450.71,120,-74722,80658815,-28423940,0.134904039936615,98.7890945335609,-0.686707348454214
509.35,480,22,37,73590,108595,2023-08-08,2023-11-17,450.71,15,35005,188201271,-23914286,0.0577015231740916,99.4780625046895,0.322344490998665
354.98,353,548,548,108504,108504,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.0238646716343119,99.6570355217975,0
347.28,347,3874,3874,112346,108472,2023-08-08,2023-09-15,450.71,0,-3873.99999999999,560989430,-200543013,0.0193358366841243,99.7679355562902,-0.0357142857142856
394.22,393,702,878,113022,107116,2023-08-08,2023-09-29,450.71,176,-5905.99999999999,223880463,-64587149,0.0478451753067886,98.9999390880302,-0.0551364875462114
387.13,387,8247,8233,90717,107029,2023-08-08,2023-08-18,450.71,-14,16312,231441865,-174474179,0.0462444424218583,99.204153492282,0.152407291481748
359.3,359,3556,3556,106680,106680,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.0190164010755069,99.7869519573658,0
392.12,392,8800,8790,202400,105480,2023-08-08,2023-08-18,450.71,-10,-96920,231441865,-174474179,0.0455751598787022,99.2497286521607,-0.918847174819871
419.42,416,230,304,93840,103968,2023-08-08,2023-10-20,450.71,74,10128,374395104,-66220249,0.0277695939100742,99.638239927411,0.0974145891043398
414.74,414,1383,1400,149364,103600,2023-08-08,2023-09-01,450.71,17,-45764,82091235,-31949315,0.126201049356853,99.1590478569363,-0.441737451737452
382.19,382,5439,5439,103341,103341,2023-08-08,2023-08-18,450.71,0,0,231441865,-174474179,0.0446509537071005,99.2943796058678,0
250.13,250,7828,7832,133076,101816,2023-08-08,2023-10-20,450.71,4,-31260,374395104,-66220249,0.027194800068753,99.6654347274798,-0.307024436237919
478.33,464,71,71,102524,101743,2023-08-08,2023-09-08,450.71,0,-781,36383470,-8284567,0.2796407269565,97.2457904647358,-0.00767620376831821
387.36,384,300,300,87300,100800,2023-08-08,2023-12-15,450.71,0,13500,454663704,-61357874,0.0221702324406349,99.6792057542381,0.133928571428571
295.17,295,6007,5925,120140,100725,2023-08-08,2023-09-29,450.71,-82,-19415,223880463,-64587149,0.0449905269313294,99.0449296149615,-0.192752544055597
357.44,357,2289,2289,100716,100716,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.017953279440577,99.8049052368063,0
390.2,390,4987,5002,169558,100040,2023-08-08,2023-08-25,450.71,15,-69518,80658815,-28423940,0.124028601213643,98.9131231347745,-0.694902039184326
320.03,320,32597,32596,195582,97788,2023-08-08,2023-08-18,450.71,-1,-97794,231441865,-174474179,0.0422516470820869,99.3366312529499,-1.00006135722175
423.65,423,1491,1494,172956,97110,2023-08-08,2023-08-25,450.71,3,-75846,80658815,-28423940,0.120396016232076,99.0335191510066,-0.781031819586036
429.33,428,691,729,147183,96957,2023-08-08,2023-09-01,450.71,38,-50226,82091235,-31949315,0.118108833421741,99.277156690358,-0.518023453695968
472.65,461,80,82,101120,95530,2023-08-08,2023-09-08,450.71,2,-5590,36383470,-8284567,0.262564290871651,97.5083547556074,-0.0585156495341778
315.68,315,964,1399,73264,95132,2023-08-08,2023-11-17,450.71,435,21868,188201271,-23914286,0.0505480114424945,99.528610516132,0.229870075263844
358.29,356,412,412,94348,94348,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.0207511616102085,99.6999569158483,0
300.57,300,1634,1634,93138,93138,2023-08-08,2023-11-17,450.71,0,0,188201271,-23914286,0.0494885074394636,99.5780990235714,0
385.04,384,867,887,72828,92248,2023-08-08,2023-09-29,450.71,20,19420,223880463,-64587149,0.0412041313314597,99.086133746293,0.210519469256786
315.24,315,3826,3827,80346,91848,2023-08-08,2023-09-29,450.71,1,11502,223880463,-64587149,0.0410254645578431,99.1271592108508,0.125228638620329
456.06,449,68,129,64056,91074,2023-08-08,2023-09-22,450.71,61,27018,3038771,103096,2.99706690632496,67.0768544256872,0.296659859015745
381.98,381,919,929,108442,91042,2023-08-08,2023-09-29,450.71,10,-17400,223880463,-64587149,0.0406654510090056,99.1678246618599,-0.191120581709541
444.72,440,102,191,64668,90152,2023-08-08,2023-09-22,450.71,89,25484,3038771,103096,2.96672569272249,70.0435801184097,0.282678143579732
407.18,407,5060,5008,172040,90144,2023-08-08,2023-08-18,450.71,-52,-81896,231441865,-174474179,0.0389488738349045,99.3755801267848,-0.908501952431665
398.17,398,5328,5296,138528,90032,2023-08-08,2023-08-18,450.71,-32,-48496,231441865,-174474179,0.0389004815528945,99.4144806083377,-0.538652923405012
364.36,364,2487,2487,89532,89532,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.0159596589903664,99.8208648957967,0
300.18,300,5062,4948,116426,89064,2023-08-08,2023-09-29,450.71,-114,-27362,223880463,-64587149,0.0397819438134716,99.2076066056733,-0.30721728195455
405.31,405,2910,2849,157140,88319,2023-08-08,2023-08-25,450.71,-61,-68821,80658815,-28423940,0.109497021497278,99.1430161725039,-0.779232101812747
185.13,185,5231,6767,62772,87971,2023-08-08,2023-12-15,450.71,1536,25199,454663704,-61357874,0.0193485864884433,99.7193055023367,0.286446669925316
420.07,420,12491,12541,212347,87787,2023-08-08,2023-08-11,450.71,50,-124560,45078510,-43521464,0.194742461540987,98.0574868157798,-1.41888890154579
411.18,411,4841,4841,188799,87138,2023-08-08,2023-08-18,450.71,0,-101661,231441865,-174474179,0.0376500595516719,99.4521306678893,-1.16666666666667
496.19,472,28,36,63868,87084,2023-08-08,2023-12-15,450.71,8,23216,454663704,-61357874,0.019153497240677,99.7384589995774,0.26659317440632
270.31,270,2785,2785,86335,86335,2023-08-08,2023-11-17,450.71,0,0,188201271,-23914286,0.0458737603318311,99.6239727839033,0
408.81,406,305,307,98515,86267,2023-08-08,2023-10-20,450.71,2,-12248,374395104,-66220249,0.0230417008871996,99.688476428367,-0.141977813068728
397.17,397,4985,4950,129610,84150,2023-08-08,2023-08-18,450.71,-35,-45460,231441865,-174474179,0.0363590225994766,99.4884896904888,-0.540225787284611
427.71,426,373,491,91758,83961,2023-08-08,2023-09-08,450.71,118,-7797,36383470,-8284567,0.230766883972309,97.7391216395797,-0.0928645442526888
353.61,353,1366,1366,83326,83326,2023-08-08,2023-09-29,450.71,0,0,223880463,-64587149,0.0372189689459415,99.2448255746193,0
409.72,407,304,306,100624,83232,2023-08-08,2023-10-20,450.71,2,-17392,374395104,-66220249,0.02223105994463,99.7107074883116,-0.208958093041138
352.28,352,2965,2965,112670,83020,2023-08-08,2023-09-15,450.71,0,-29650,560989430,-200543013,0.0147988528054798,99.8356637486022,-0.357142857142857
335.33,335,2513,2511,113085,82863,2023-08-08,2023-09-29,450.71,-2,-30222,223880463,-64587149,0.0370121621554803,99.2818377367747,-0.364722493754752
428.25,427,628,660,129368,82500,2023-08-08,2023-09-01,450.71,32,-46868,82091235,-31949315,0.100497939883594,99.3776546302416,-0.56809696969697
349.62,348,505,505,81810,81810,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.0179935190076224,99.756452518585,0
315.42,315,1903,1917,81829,80514,2023-08-08,2023-10-20,450.71,14,-1315,374395104,-66220249,0.0215050889127012,99.7322125772243,-0.0163325632809201
369.38,369,2112,2112,118272,80256,2023-08-08,2023-09-15,450.71,0,-38016,560989430,-200543013,0.0143061519002239,99.8499699005024,-0.473684210526316
353.87,352,429,429,80223,80223,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.0176444698123517,99.7740969883974,0
439.71,437,284,296,112748,80216,2023-08-08,2023-09-08,450.71,12,-32532,36383470,-8284567,0.220473748105939,97.9595953876857,-0.405555001495961
245.33,245,2402,2402,84070,79266,2023-08-08,2023-12-15,450.71,0,-4803.99999999999,454663704,-61357874,0.0174339845698349,99.7915309729672,-0.0606060606060604
376.63,374,300,300,78900,78900,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.0173534855115684,99.8088844584788,0
210.11,210,7122,7128,92586,78408,2023-08-08,2023-11-17,450.71,6,-14178,188201271,-23914286,0.0416617802756497,99.6656345641789,-0.18082338536884
432.98,431,305,392,93025,77616,2023-08-08,2023-09-08,450.71,87,-15409,36383470,-8284567,0.213327645768807,98.1729230334545,-0.198528653885797
450.93,445,55,129,43560,76497,2023-08-08,2023-09-22,450.71,74,32937,3038771,103096,2.51736639582252,72.5609465142322,0.430565904545276
460.21,452,90,93,96750,76353,2023-08-08,2023-09-22,450.71,3,-20397,3038771,103096,2.51262763794969,75.0735741521819,-0.267140780322973
366.37,364,440,321,102520,76077,2023-08-08,2023-12-15,450.71,-119,-26443,454663704,-61357874,0.0167325870375613,99.8256170455164,-0.3475820550232
430.09,430,7964,8398,246884,75582,2023-08-08,2023-08-11,450.71,434,-171302,45078510,-43521464,0.167667476143289,98.2251542919231,-2.26643909925644
403.14,403,5444,5394,168764,75516,2023-08-08,2023-08-18,450.71,-50,-93248,231441865,-174474179,0.0326284961452415,99.521118186634,-1.23481116584565
230.25,230,2926,2998,64372,74950,2023-08-08,2023-12-15,450.71,72,10578,454663704,-61357874,0.0164847115220792,99.8421017570384,0.141134089392929
215.12,215,6537,6199,84981,74388,2023-08-08,2023-11-17,450.71,-338,-10593,188201271,-23914286,0.0395257691963196,99.7051603333752,-0.142402000322633
416.74,416,573,992,63603,73408,2023-08-08,2023-09-01,450.71,419,9804.99999999999,82091235,-31949315,0.0894224578299985,99.4670770880716,0.133568548387097
295.3,295,2441,2441,68348,73230,2023-08-08,2023-10-20,450.71,0,4882,374395104,-66220249,0.0195595506505342,99.7517721278748,0.0666666666666667
436.34,434,83,310,28884,72540,2023-08-08,2023-09-08,450.71,227,43656,36383470,-8284567,0.199376255206004,98.3722992886605,0.601819685690654
348.46,348,1571,1571,78550,72266,2023-08-08,2023-09-29,450.71,0,-6283.99999999999,223880463,-64587149,0.0322788326554426,99.3141165694302,-0.0869565217391302
250.04,250,17940,17940,71760,71760,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.0127916848629394,99.8627615853653,0
336.15,335,618,618,71070,71070,2023-08-08,2023-11-17,450.71,0,0,188201271,-23914286,0.0377627630368129,99.742923096412,0
375.24,375,2559,2907,89565,69768,2023-08-08,2023-09-01,450.71,348,-19797,82091235,-31949315,0.0849883669066497,99.5520654549782,-0.28375472996216
447.5,442,12,126,8580,69300,2023-08-08,2023-09-22,450.71,114,60720,3038771,103096,2.280527226303,77.3541013784849,0.876190476190476
378.09,378,7576,7574,128792,68166,2023-08-08,2023-08-18,450.71,-2,-60626,231441865,-174474179,0.0294527526383353,99.5505709392724,-0.889387671273069
359.53,359,1283,1283,74414,67999,2023-08-08,2023-09-29,450.71,0,-6415,223880463,-64587149,0.0303729048478875,99.3444894742781,-0.0943396226415094
205.17,205,3913,3913,66521,66521,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.014630813811344,99.8567325708498,0
310.39,310,1701,1698,81648,66222,2023-08-08,2023-10-20,450.71,-3,-15426,374395104,-66220249,0.0176877313011016,99.769459859176,-0.232943734710519
415.98,415,442,672,67184,65856,2023-08-08,2023-09-08,450.71,230,-1328,36383470,-8284567,0.181005275197775,98.5533045638583,-0.0201652089407191
358.57,358,1153,1153,65721,65721,2023-08-08,2023-09-29,450.71,0,0,223880463,-64587149,0.029355397572141,99.3738448718502,0
371.75,371,854,855,64904,64125,2023-08-08,2023-09-29,450.71,1,-779,223880463,-64587149,0.0286425171454108,99.4024873889956,-0.0121481481481481
388.13,388,4859,4859,102039,63167,2023-08-08,2023-08-18,450.71,0,-38872,231441865,-174474179,0.0272928149796926,99.5778637542521,-0.615384615384615
487,468,33,33,62700,62700,2023-08-08,2023-10-20,450.71,0,0,374395104,-66220249,0.016747013871207,99.7862068730471,0
340.03,340,20741,20745,145187,62235,2023-08-08,2023-08-18,450.71,4,-82952,231441865,-174474179,0.026890122061538,99.6047538763136,-1.33288342572507
355.15,355,2740,4091,65760,61365,2023-08-08,2023-09-01,450.71,1351,-4395,82091235,-31949315,0.0747521949206879,99.6268176498989,-0.0716206306526522
366.59,366,743,1039,51267,61301,2023-08-08,2023-09-29,450.71,296,10034,223880463,-64587149,0.0273811297236776,99.4298685187193,0.163684116082935
424.69,424,869,883,105149,60927,2023-08-08,2023-08-25,450.71,14,-44222,80658815,-28423940,0.0755366911849623,99.2185528636889,-0.72581942324421
418.53,418,921,1131,80127,59943,2023-08-08,2023-08-25,450.71,210,-20184,80658815,-28423940,0.0743167377304018,99.2928696014193,-0.336719883889695
489.97,470,30,30,68940,59910,2023-08-08,2023-08-11,450.71,0,-9030.00000000001,45078510,-43521464,0.132901464578133,98.3580557565013,-0.150726089133701
378.81,378,702,737,76518,59697,2023-08-08,2023-09-29,450.71,35,-16821,223880463,-64587149,0.026664675961475,99.4565331946808,-0.281772953414744
438.57,436,215,232,82990,59624,2023-08-08,2023-09-08,450.71,17,-23366,36383470,-8284567,0.163876617595848,98.7171811814541,-0.391889172145445
443.84,439,25,123,10225,59532,2023-08-08,2023-09-22,450.71,98,49307,3038771,103096,1.95908148392886,79.3131828624138,0.828243633676006
270.07,270,8423,8431,67384,59017,2023-08-08,2023-09-15,450.71,8,-8366.99999999999,560989430,-200543013,0.0105201625634907,99.8732817479288,-0.141772709558263
348.28,348,2102,2103,73570,58884,2023-08-08,2023-09-15,450.71,1,-14686,560989430,-200543013,0.0104964544519136,99.8837782023807,-0.249405611031859
410.8,410,645,736,81915,58880,2023-08-08,2023-09-08,450.71,91,-23035,36383470,-8284567,0.161831732927068,98.8790129143812,-0.391219429347826
381.1,381,5878,5876,58780,58760,2023-08-08,2023-08-18,450.71,-2,-20.0000000000073,231441865,-174474179,0.0253886650973885,99.630142541411,-0.000340367597004889
425.42,424,345,409,75210,58078,2023-08-08,2023-09-08,450.71,64,-17132,36383470,-8284567,0.159627435206153,99.0386403495873,-0.294982609593994
404.44,402,236,235,68676,57340,2023-08-08,2023-10-20,450.71,-1,-11336,374395104,-66220249,0.0153153712181023,99.8015222442653,-0.197697942099756
431.12,431,4625,4769,161875,57228,2023-08-08,2023-08-11,450.71,144,-104647,45078510,-43521464,0.126951844681645,98.4850076011829,-1.82859788914517
352.77,351,321,321,56817,56817,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.0124964890533686,99.8692290599031,0
345.04,345,14044,14046,140440,56184,2023-08-08,2023-08-18,450.71,2,-84256,231441865,-174474179,0.0242756426111585,99.6544181840222,-1.49964402676919
422.67,422,830,837,91300,56079,2023-08-08,2023-08-25,450.71,7,-35221,80658815,-28423940,0.0695261887990792,99.3623957902184,-0.628060414772018
455.17,448,76,78,70148,55926,2023-08-08,2023-09-22,450.71,2,-14222,3038771,103096,1.84041508886323,81.153597951277,-0.254300325430033
295.1,295,5556,5555,77784,55550,2023-08-08,2023-09-15,450.71,-1,-22234,560989430,-200543013,0.00990214735418455,99.8936803497349,-0.40025202520252
358.45,358,1229,1229,55305,55305,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.00985847451706889,99.903538824252,0
394.13,394,4214,4214,101136,54782,2023-08-08,2023-08-18,450.71,0,-46354,231441865,-174474179,0.0236698749381405,99.6780880589603,-0.846153846153846
400.04,400,13588,13642,135880,54568,2023-08-08,2023-08-11,450.71,54,-81312,45078510,-43521464,0.121051028527784,98.6060586297107,-1.49010409030934
373.77,373,682,703,57970,54131,2023-08-08,2023-09-29,450.71,21,-3838.99999999999,223880463,-64587149,0.0241785278066001,99.4807117224874,-0.0709205446047549
290.27,290,1616,1992,51712,53784,2023-08-08,2023-10-20,450.71,376,2072,374395104,-66220249,0.0143655724728708,99.8158878167381,0.0385244682433437
434.12,434,3179,4404,155771,52848,2023-08-08,2023-08-11,450.71,1225,-102923,45078510,-43521464,0.117235463195212,98.7232940929059,-1.94752876173176
600.43,525,7,7,52094,52801,2023-08-08,2023-12-15,450.71,0,706.999999999993,454663704,-61357874,0.0116131988402575,99.8808422587434,0.0133898979185999
275.2,275,2638,2638,65950,52760,2023-08-08,2023-10-20,450.71,0,-13190,374395104,-66220249,0.0140920646227254,99.8299798813608,-0.25
369.7,369,712,741,63368,51870,2023-08-08,2023-09-29,450.71,29,-11498,223880463,-64587149,0.0231686138687323,99.5038803363561,-0.221669558511664
383.15,383,3421,3421,51315,51315,2023-08-08,2023-08-18,450.71,0,0,231441865,-174474179,0.0221718745655632,99.7002599335259,0
270.18,270,2837,2842,68088,51156,2023-08-08,2023-10-20,450.71,5,-16932,374395104,-66220249,0.0136636402168336,99.8436435215777,-0.330987567440769
403.81,401,181,181,50861,50861,2023-08-08,2023-10-20,450.71,0,0,374395104,-66220249,0.0135848464514109,99.8572283680291,0
356.45,356,1127,1127,50715,50715,2023-08-08,2023-09-29,450.71,0,0,223880463,-64587149,0.0226527135599143,99.526533049916,0
409.73,408,266,291,64106,50343,2023-08-08,2023-09-29,450.71,25,-13763,223880463,-64587149,0.0224865534604509,99.5490196033765,-0.273384581769064
484.81,467,0,28,0,49868,2023-08-08,2023-09-08,450.71,28,49868,36383470,-8284567,0.137062242826207,99.1757025924135,1
170.09,170,5519,5524,55190,49716,2023-08-08,2023-12-15,450.71,5,-5474,454663704,-61357874,0.0109346753573274,99.8917769341007,-0.110105398664414
325.97,325,512,512,49664,49664,2023-08-08,2023-11-17,450.71,0,0,188201271,-23914286,0.0263887697124001,99.7693118661245,0
352.5,352,1007,992,61427,49600,2023-08-08,2023-09-29,450.71,-15,-11827,223880463,-64587149,0.0221546799284581,99.5711742833049,-0.238447580645161
336.35,336,1410,1413,43710,49455,2023-08-08,2023-09-29,450.71,3,5744.99999999999,223880463,-64587149,0.0220899132230221,99.593264196528,0.116166211707613
220.15,220,3287,3292,49305,49380,2023-08-08,2023-11-17,450.71,5,75,188201271,-23914286,0.0262378674371439,99.7955497335616,0.00151883353584447
549.24,500,10,10,53300,49240,2023-08-08,2023-08-18,450.71,0,-4060,231441865,-174474179,0.0212753211265386,99.7215352546524,-0.0824532900081235
374.09,374,4484,5467,40356,49203,2023-08-08,2023-08-18,450.71,983,8847,231441865,-174474179,0.0212593343905175,99.7427945890429,0.179806109383574
155.07,155,6986,6991,55888,48937,2023-08-08,2023-12-15,450.71,5,-6950.99999999999,454663704,-61357874,0.0107633399300332,99.9025402740308,-0.142039765412673
375.15,375,3170,3250,79250,48750,2023-08-08,2023-08-25,450.71,80,-30500,80658815,-28423940,0.060439767184777,99.4228355574031,-0.625641025641026
386.11,386,4412,4417,70592,48587,2023-08-08,2023-08-18,450.71,5,-22005,231441865,-174474179,0.0209931768394625,99.7637877658824,-0.452898923580382
305.6,305,799,804,45543,48240,2023-08-08,2023-11-17,450.71,5,2697.00000000001,188201271,-23914286,0.0256321329519608,99.8211818665136,0.0559079601990051
361.69,361,694,694,47886,47886,2023-08-08,2023-09-29,450.71,0,0,223880463,-64587149,0.0213890928035109,99.6146532893315,0
389.13,389,3614,3586,50596,46618,2023-08-08,2023-08-18,450.71,-28,-3978,231441865,-174474179,0.0201424232387688,99.7839301891212,-0.0853318460680424
448.74,443,73,80,52998,45920,2023-08-08,2023-09-22,450.71,7,-7077.99999999999,3038771,103096,1.5111372327826,82.6647351840596,-0.154137630662021
350.43,349,319,319,45617,45617,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.010033129893298,99.9125734039241,0
493.72,472,21,21,45612,45612,2023-08-08,2023-09-29,450.71,0,0,223880463,-64587149,0.0203733721955006,99.635026661527,0
230.16,230,2772,2802,49896,44832,2023-08-08,2023-11-17,450.71,30,-5064,188201271,-23914286,0.0238213056488869,99.8450031721624,-0.112955032119914
195.18,195,2483,2483,44694,44694,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.00983012270537434,99.9224035266294,0
341.38,341,1171,1173,58550,44574,2023-08-08,2023-09-29,450.71,2,-13976,223880463,-64587149,0.0199097319179655,99.6549363934449,-0.313546013371023
423.41,422,42,316,8400,44556,2023-08-08,2023-09-08,450.71,274,36156,36383470,-8284567,0.122462206051264,99.2981647984648,0.811473202262322
433.12,430,56,142,24920,44304,2023-08-08,2023-09-22,450.71,86,19384,3038771,103096,1.45795783887631,84.1226930229359,0.437522571325388
160.07,160,6324,6325,56916,44275,2023-08-08,2023-12-15,450.71,1,-12641,454663704,-61357874,0.00973796667965385,99.9321414933091,-0.285511010728402
500.5,475,17,17,43350,43350,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.00772741832230244,99.9112662425743,0
426.75,426,522,560,69948,42000,2023-08-08,2023-08-25,450.71,38,-27948,80658815,-28423940,0.0520711840361156,99.4749067414392,-0.665428571428572
325.03,325,13581,13759,40743,41277,2023-08-08,2023-08-18,450.71,178,534,231441865,-174474179,0.017834716290417,99.8017649054116,0.0129369866996148
165.08,165,5121,5096,46089,40768,2023-08-08,2023-12-15,450.71,-25,-5321,454663704,-61357874,0.00896662734265676,99.9411081206518,-0.130519034536892
421.59,421,576,676,54720,39884,2023-08-08,2023-08-25,450.71,100,-14836,80658815,-28423940,0.0494477881927722,99.524354529632,-0.371978738341189
384.12,384,3295,3282,36245,39384,2023-08-08,2023-08-18,450.71,-13,3139,231441865,-174474179,0.0170168003096588,99.8187817057212,0.0797024172252691
495.11,472,8,17,18072,39287,2023-08-08,2023-10-20,450.71,9,21215,374395104,-66220249,0.0104934598717402,99.8677218279008,0.540000509074249
235.1,235,3901,3911,46812,39110,2023-08-08,2023-10-20,450.71,10,-7702,374395104,-66220249,0.0104461836124866,99.8781680115133,-0.196931731015086
362.57,362,693,684,49203,38988,2023-08-08,2023-09-29,450.71,-9,-10215,223880463,-64587149,0.0174146504244097,99.6723510438693,-0.262003693444137
520.3,485,5,11,16125,38830,2023-08-08,2023-11-17,450.71,6,22705,188201271,-23914286,0.0206321667190016,99.8656353388814,0.584728302858614
327.31,327,1252,1252,31300,38812,2023-08-08,2023-09-29,450.71,0,7512,223880463,-64587149,0.0173360370440184,99.6896870809134,0.193548387096774
175.1,175,3833,3833,38330,38330,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.00843040683977712,99.9495385274915,0
235.19,235,1977,1977,37563,37563,2023-08-08,2023-11-17,450.71,0,0,188201271,-23914286,0.0199589512867849,99.8855942901682,0
290.16,290,2306,2306,29978,36896,2023-08-08,2023-09-29,450.71,0,6918,223880463,-64587149,0.0164802231983949,99.7061673041117,0.1875
390.34,390,1027,1084,52377,36856,2023-08-08,2023-09-01,450.71,57,-15521,82091235,-31949315,0.0448963887557545,99.6717140386547,-0.421125461254613
295.5,295,729,730,35721,36500,2023-08-08,2023-11-17,450.71,1,779,188201271,-23914286,0.0193941304466536,99.9049884206149,0.0213424657534247
215.19,215,1916,1921,40236,36499,2023-08-08,2023-12-15,450.71,5,-3736.99999999999,454663704,-61357874,0.00802769160566202,99.9575662190972,-0.102386366749774
570.21,510,6,6,36126,36126,2023-08-08,2023-12-15,450.71,0,0,454663704,-61357874,0.00794565294792038,99.9655118720451,0
363.78,363,463,463,36114,36114,2023-08-08,2023-09-29,450.71,0,0,223880463,-64587149,0.0161309296559745,99.7222982337677,0
353.25,353,1436,1436,35900,35900,2023-08-08,2023-09-15,450.71,0,0,560989430,-200543013,0.00639940756103016,99.9176656501353,0
499.11,474,14,14,35154,35154,2023-08-08,2023-10-20,450.71,0,0,374395104,-66220249,0.00938954586329206,99.8875575573766,0
417.5,417,694,703,59684,35150,2023-08-08,2023-08-25,450.71,9,-24534,80658815,-28423940,0.0435786218778444,99.5679331515099,-0.697980085348506
