strike,open_interest.yt,open_interest.td,OI_Dollar.yt,OI_Dollar.td,Date.td,expiry.td,diff_oi,diff_oi_d,pct
427,10979,7612,8563.62,1141.8,2023-07-21,2023-07-28,-3367,-7421.82,-6.50010509721493
427,10979,1211,8563.62,399.63,2023-07-21,2023-08-04,-9768,-8163.99,-20.4288717063284
427,10979,774,8563.62,510.84,2023-07-21,2023-08-11,-10205,-8052.78,-15.7638007986845
427,10979,11016,8563.62,10575.36,2023-07-21,2023-08-18,37,2011.74,0.190228985112563
427,10979,1372,8563.62,1879.64,2023-07-21,2023-08-25,-9607,-6683.98,-3.5559894447873
427,1173,7612,1255.11,1141.8,2023-07-21,2023-07-28,6439,-113.31,-0.0992380451918026
427,1173,1211,1255.11,399.63,2023-07-21,2023-08-04,38,-855.48,-2.14068012911944
427,1173,774,1255.11,510.84,2023-07-21,2023-08-11,-399,-744.27,-1.45695325346488
427,1173,11016,1255.11,10575.36,2023-07-21,2023-08-18,9843,9320.25,0.881317515432099
427,1173,1372,1255.11,1879.64,2023-07-21,2023-08-25,199,624.53,0.332260432848843
427.5,2613,2613,757.77,888.42,2023-07-21,2023-08-04,0,130.65,0.147058823529412
427.5,2613,203,757.77,131.95,2023-07-21,2023-08-11,-2410,-625.82,-4.74285714285714
427.5,206,2613,109.18,888.42,2023-07-21,2023-08-04,2407,779.24,0.877107674298192
427.5,206,203,109.18,131.95,2023-07-21,2023-08-11,-3,22.77,0.172565365668814
428,6080,6015,790.4,962.4,2023-07-21,2023-07-28,-65,172,0.178719866999169
428,6080,4668,790.4,1773.84,2023-07-21,2023-08-04,-1412,983.44,0.554413024850043
428,6080,717,790.4,501.9,2023-07-21,2023-08-11,-5363,-288.5,-0.574815700338713
428,6080,14921,790.4,14473.37,2023-07-21,2023-08-18,8841,13682.97,0.945389359907195
428,6080,1029,790.4,1409.73,2023-07-21,2023-08-25,-5051,619.33,0.439325260865556
428,9408,6015,2916.48,962.4,2023-07-21,2023-07-28,-3393,-1954.08,-2.03042394014963
428,9408,4668,2916.48,1773.84,2023-07-21,2023-08-04,-4740,-1142.64,-0.644161818427818
428,9408,717,2916.48,501.9,2023-07-21,2023-08-11,-8691,-2414.58,-4.81087866108787
428,9408,14921,2916.48,14473.37,2023-07-21,2023-08-18,5513,11556.89,0.798493370928816
428,9408,1029,2916.48,1409.73,2023-07-21,2023-08-25,-8379,-1506.75,-1.06882168925965
428,714,6015,406.98,962.4,2023-07-21,2023-07-28,5301,555.42,0.57711970074813
428,714,4668,406.98,1773.84,2023-07-21,2023-08-04,3954,1366.86,0.770565552699229
428,714,717,406.98,501.9,2023-07-21,2023-08-11,3,94.92,0.189121338912134
428,714,14921,406.98,14473.37,2023-07-21,2023-08-18,14207,14066.39,0.971880771375291
428,714,1029,406.98,1409.73,2023-07-21,2023-08-25,315,1002.75,0.71130642037837
428,14900,6015,12665,962.4,2023-07-21,2023-07-28,-8885,-11702.6,-12.1598088113051
428,14900,4668,12665,1773.84,2023-07-21,2023-08-04,-10232,-10891.16,-6.13987732828215
428,14900,717,12665,501.9,2023-07-21,2023-08-11,-14183,-12163.1,-24.2341103805539
428,14900,14921,12665,14473.37,2023-07-21,2023-08-18,21,1808.37,0.124944639707269
428,14900,1029,12665,1409.73,2023-07-21,2023-08-25,-13871,-11255.27,-7.98398984202649
428,698,6015,823.64,962.4,2023-07-21,2023-07-28,5317,138.76,0.144181213632585
428,698,4668,823.64,1773.84,2023-07-21,2023-08-04,3970,950.2,0.535674017949759
428,698,717,823.64,501.9,2023-07-21,2023-08-11,19,-321.74,-0.641044032675832
428,698,14921,823.64,14473.37,2023-07-21,2023-08-18,14223,13649.73,0.943092728231228
428,698,1029,823.64,1409.73,2023-07-21,2023-08-25,331,586.09,0.415746277656005
429,7091,7024,1063.65,1194.08,2023-07-21,2023-07-28,-67,130.43,0.109230537317433
429,7091,1242,1063.65,534.06,2023-07-21,2023-08-04,-5849,-529.59,-0.99163015391529
429,7091,1908,1063.65,1431,2023-07-21,2023-08-11,-5183,367.35,0.256708595387841
429,7091,17631,1063.65,18512.55,2023-07-21,2023-08-18,10540,17448.9,0.942544382054336
429,7091,420,1063.65,617.4,2023-07-21,2023-08-25,-6671,-446.25,-0.722789115646258
429,1088,7024,348.16,1194.08,2023-07-21,2023-07-28,5936,845.92,0.708428246013667
429,1088,1242,348.16,534.06,2023-07-21,2023-08-04,154,185.9,0.348088229786915
429,1088,1908,348.16,1431,2023-07-21,2023-08-11,820,1082.84,0.756701607267645
429,1088,17631,348.16,18512.55,2023-07-21,2023-08-18,16543,18164.39,0.981193298600139
429,1088,420,348.16,617.4,2023-07-21,2023-08-25,-668,269.24,0.436086815678652
429,1928,7024,1137.52,1194.08,2023-07-21,2023-07-28,5096,56.5600000000002,0.0473670105855555
429,1928,1242,1137.52,534.06,2023-07-21,2023-08-04,-686,-603.46,-1.12994794592368
429,1928,1908,1137.52,1431,2023-07-21,2023-08-11,-20,293.48,0.205087351502446
429,1928,17631,1137.52,18512.55,2023-07-21,2023-08-18,15703,17375.03,0.938554115991584
429,1928,420,1137.52,617.4,2023-07-21,2023-08-25,-1508,-520.12,-0.842436022027859
429,17033,7024,15159.37,1194.08,2023-07-21,2023-07-28,-10009,-13965.29,-11.695439166555
429,17033,1242,15159.37,534.06,2023-07-21,2023-08-04,-15791,-14625.31,-27.3851439913118
429,17033,1908,15159.37,1431,2023-07-21,2023-08-11,-15125,-13728.37,-9.5935499650594
429,17033,17631,15159.37,18512.55,2023-07-21,2023-08-18,598,3353.18,0.18113009823066
429,17033,420,15159.37,617.4,2023-07-21,2023-08-25,-16613,-14541.97,-23.5535633300939
429,413,7024,536.9,1194.08,2023-07-21,2023-07-28,6611,657.18,0.550365134664344
429,413,1242,536.9,534.06,2023-07-21,2023-08-04,829,-2.84000000000003,-0.00531775455941286
429,413,1908,536.9,1431,2023-07-21,2023-08-11,1495,894.1,0.624807826694619
429,413,17631,536.9,18512.55,2023-07-21,2023-08-18,17218,17975.65,0.970998052672376
429,413,420,536.9,617.4,2023-07-21,2023-08-25,7,80.5,0.130385487528345
430,20811,20711,3329.76,3727.98,2023-07-21,2023-07-28,-100,398.22,0.106819242592503
430,20811,7205,3329.76,3170.2,2023-07-21,2023-08-04,-13606,-159.56,-0.0503312093874205
430,20811,3955,3329.76,3005.8,2023-07-21,2023-08-11,-16856,-323.96,-0.107778295295762
430,20811,101624,3329.76,110770.16,2023-07-21,2023-08-18,80813,107440.4,0.969939918837347
430,20811,4677,3329.76,7109.04,2023-07-21,2023-08-25,-16134,3779.28,0.531616083184227
430,7354,20711,2500.36,3727.98,2023-07-21,2023-07-28,13357,1227.62,0.329298976925842
430,7354,7205,2500.36,3170.2,2023-07-21,2023-08-04,-149,669.84,0.211292662923475
430,7354,3955,2500.36,3005.8,2023-07-21,2023-08-11,-3399,505.44,0.16815490052565
430,7354,101624,2500.36,110770.16,2023-07-21,2023-08-18,94270,108269.8,0.977427494913793
430,7354,4677,2500.36,7109.04,2023-07-21,2023-08-25,-2677,4608.68,0.648284437842522
430,4226,20711,2746.9,3727.98,2023-07-21,2023-07-28,16485,981.08,0.263166647889742
430,4226,7205,2746.9,3170.2,2023-07-21,2023-08-04,2979,423.3,0.133524698757176
430,4226,3955,2746.9,3005.8,2023-07-21,2023-08-11,-271,258.9,0.0861334752811232
430,4226,101624,2746.9,110770.16,2023-07-21,2023-08-18,97398,108023.26,0.975201805251523
430,4226,4677,2746.9,7109.04,2023-07-21,2023-08-25,451,4362.14,0.61360464985427
430,99239,20711,93284.66,3727.98,2023-07-21,2023-07-28,-78528,-89556.68,-24.0228434701903
430,99239,7205,93284.66,3170.2,2023-07-21,2023-08-04,-92034,-90114.46,-28.4254810422055
430,99239,3955,93284.66,3005.8,2023-07-21,2023-08-11,-95284,-90278.86,-30.0348858872846
430,99239,101624,93284.66,110770.16,2023-07-21,2023-08-18,2385,17485.5,0.157853884114639
430,99239,4677,93284.66,7109.04,2023-07-21,2023-08-25,-94562,-86175.62,-12.121977088327
430,4718,20711,6039.04,3727.98,2023-07-21,2023-07-28,15993,-2311.06,-0.619922853663378
430,4718,7205,6039.04,3170.2,2023-07-21,2023-08-04,2487,-2868.84,-0.904939751435241
430,4718,3955,6039.04,3005.8,2023-07-21,2023-08-11,-763,-3033.24,-1.00912901723335
430,4718,101624,6039.04,110770.16,2023-07-21,2023-08-18,96906,104731.12,0.945481346239818
430,4718,4677,6039.04,7109.04,2023-07-21,2023-08-25,-41,1070,0.150512586790903
431,6254,6216,1063.18,1181.04,2023-07-21,2023-07-28,-38,117.86,0.0997934024249813
431,6254,2841,1063.18,1306.86,2023-07-21,2023-08-04,-3413,243.68,0.186462207122416
431,6254,3379,1063.18,2973.52,2023-07-21,2023-08-11,-2875,1910.34,0.642450698162447
431,6254,555,1063.18,888,2023-07-21,2023-08-25,-5699,-175.18,-0.197274774774775
431,2092,6216,774.04,1181.04,2023-07-21,2023-07-28,4124,407,0.344611528822055
431,2092,2841,774.04,1306.86,2023-07-21,2023-08-04,749,532.82,0.407710083712104
431,2092,3379,774.04,2973.52,2023-07-21,2023-08-11,1287,2199.48,0.739688988135274
431,2092,555,774.04,888,2023-07-21,2023-08-25,-1537,113.96,0.128333333333333
431,3341,6216,2104.83,1181.04,2023-07-21,2023-07-28,2875,-923.79,-0.782183499288762
431,3341,2841,2104.83,1306.86,2023-07-21,2023-08-04,-500,-797.97,-0.61060098250769
431,3341,3379,2104.83,2973.52,2023-07-21,2023-08-11,38,868.69,0.292141973149668
431,3341,555,2104.83,888,2023-07-21,2023-08-25,-2786,-1216.83,-1.37030405405405
431,552,6216,745.2,1181.04,2023-07-21,2023-07-28,5664,435.84,0.369030684820158
431,552,2841,745.2,1306.86,2023-07-21,2023-08-04,2289,561.66,0.429778247096093
431,552,3379,745.2,2973.52,2023-07-21,2023-08-11,2827,2228.32,0.74938793080255
431,552,555,745.2,888,2023-07-21,2023-08-25,3,142.8,0.160810810810811
432,6145,6321,1106.1,1200.99,2023-07-21,2023-07-28,176,94.8900000000001,0.0790098169010567
432,6145,2266,1106.1,1133,2023-07-21,2023-08-04,-3879,26.9000000000001,0.0237422771403355
432,6145,700,1106.1,651,2023-07-21,2023-08-11,-5445,-455.1,-0.699078341013825
432,6145,22744,1106.1,27975.12,2023-07-21,2023-08-18,16599,26869.02,0.960461295608383
432,6145,9774,1106.1,16420.32,2023-07-21,2023-08-25,3629,15314.22,0.932638340787512
432,2187,6321,918.54,1200.99,2023-07-21,2023-07-28,4134,282.45,0.235180975695052
432,2187,2266,918.54,1133,2023-07-21,2023-08-04,79,214.46,0.189285083848191
432,2187,700,918.54,651,2023-07-21,2023-08-11,-1487,-267.54,-0.410967741935484
432,2187,22744,918.54,27975.12,2023-07-21,2023-08-18,20557,27056.58,0.967165824489761
432,2187,9774,918.54,16420.32,2023-07-21,2023-08-25,7587,15501.78,0.944060773480663
432,644,6321,476.56,1200.99,2023-07-21,2023-07-28,5677,724.43,0.603194031590605
432,644,2266,476.56,1133,2023-07-21,2023-08-04,1622,656.44,0.579382171226832
432,644,700,476.56,651,2023-07-21,2023-08-11,56,174.44,0.267956989247312
432,644,22744,476.56,27975.12,2023-07-21,2023-08-18,22100,27498.56,0.982964863064037
432,644,9774,476.56,16420.32,2023-07-21,2023-08-25,9130,15943.76,0.970977423095287
432,18568,6321,19867.76,1200.99,2023-07-21,2023-07-28,-12247,-18666.77,-15.5428188411227
432,18568,2266,19867.76,1133,2023-07-21,2023-08-04,-16302,-18734.76,-16.5355339805825
432,18568,700,19867.76,651,2023-07-21,2023-08-11,-17868,-19216.76,-29.5188325652842
432,18568,22744,19867.76,27975.12,2023-07-21,2023-08-18,4176,8107.36,0.289806084835382
432,18568,9774,19867.76,16420.32,2023-07-21,2023-08-25,-8794,-3447.44,-0.209949623393454
432,9770,6321,13678,1200.99,2023-07-21,2023-07-28,-3449,-12477.01,-10.3889374599289
432,9770,2266,13678,1133,2023-07-21,2023-08-04,-7504,-12545,-11.072374227714
432,9770,700,13678,651,2023-07-21,2023-08-11,-9070,-13027,-20.010752688172
432,9770,22744,13678,27975.12,2023-07-21,2023-08-18,12974,14297.12,0.511065546814455
432,9770,9774,13678,16420.32,2023-07-21,2023-08-25,4,2742.32,0.167007707523361
432.5,1587,1654,603.06,860.08,2023-07-21,2023-08-04,67,257.02,0.298832666728676
432.5,1587,464,603.06,417.6,2023-07-21,2023-08-11,-1123,-185.46,-0.444109195402299
432.5,646,1654,426.36,860.08,2023-07-21,2023-08-04,1008,433.72,0.504278671751465
432.5,646,464,426.36,417.6,2023-07-21,2023-08-11,-182,-8.75999999999999,-0.0209770114942529
433,4404,4428,836.76,1018.44,2023-07-21,2023-07-28,24,181.68,0.17839047955697
433,4404,2802,836.76,1653.18,2023-07-21,2023-08-04,-1602,816.42,0.493848219794578
433,4404,1024,836.76,931.84,2023-07-21,2023-08-11,-3380,95.08,0.102034684065934
433,4404,1064,836.76,1925.84,2023-07-21,2023-08-25,-3340,1089.08,0.5655090765588
433,2779,4428,1194.97,1018.44,2023-07-21,2023-07-28,1649,-176.53,-0.173333726090884
433,2779,2802,1194.97,1653.18,2023-07-21,2023-08-04,23,458.21,0.277168850336926
433,2779,1024,1194.97,931.84,2023-07-21,2023-08-11,-1755,-263.13,-0.282376802884615
433,2779,1064,1194.97,1925.84,2023-07-21,2023-08-25,-1715,730.87,0.379507124164001
433,1015,4428,751.1,1018.44,2023-07-21,2023-07-28,3413,267.34,0.262499509053062
433,1015,2802,751.1,1653.18,2023-07-21,2023-08-04,1787,902.08,0.545663509115765
433,1015,1024,751.1,931.84,2023-07-21,2023-08-11,9,180.74,0.193960336538462
433,1015,1064,751.1,1925.84,2023-07-21,2023-08-25,49,1174.74,0.609988368711835
433,1067,4428,1579.16,1018.44,2023-07-21,2023-07-28,3361,-560.72,-0.550567534660854
433,1067,2802,1579.16,1653.18,2023-07-21,2023-08-04,1735,74.0199999999998,0.0447743137468393
433,1067,1024,1579.16,931.84,2023-07-21,2023-08-11,-43,-647.32,-0.694668612637363
433,1067,1064,1579.16,1925.84,2023-07-21,2023-08-25,-3,346.68,0.180014954513355
434,11995,12094,2279.05,2902.56,2023-07-21,2023-07-28,99,623.51,0.214813819524833
434,11995,3068,2279.05,1779.44,2023-07-21,2023-08-04,-8927,-499.61,-0.280768106820123
434,11995,1967,2279.05,1927.66,2023-07-21,2023-08-11,-10028,-351.39,-0.182288370355768
434,11995,12620,2279.05,17541.8,2023-07-21,2023-08-18,625,15262.75,0.870078897262539
434,11995,752,2279.05,1406.24,2023-07-21,2023-08-25,-11243,-872.81,-0.620669302537263
434,3026,12094,1452.48,2902.56,2023-07-21,2023-07-28,9068,1450.08,0.499586571853812
434,3026,3068,1452.48,1779.44,2023-07-21,2023-08-04,42,326.96,0.183743200107899
434,3026,1967,1452.48,1927.66,2023-07-21,2023-08-11,-1059,475.18,0.246506126599089
434,3026,12620,1452.48,17541.8,2023-07-21,2023-08-18,9594,16089.32,0.917198919153109
434,3026,752,1452.48,1406.24,2023-07-21,2023-08-25,-2274,-46.24,-0.0328820116054159
434,1788,12094,1448.28,2902.56,2023-07-21,2023-07-28,10306,1454.28,0.50103357036547
434,1788,3068,1448.28,1779.44,2023-07-21,2023-08-04,1280,331.16,0.186103493233826
434,1788,1967,1448.28,1927.66,2023-07-21,2023-08-11,179,479.38,0.248684934065136
434,1788,12620,1448.28,17541.8,2023-07-21,2023-08-18,10832,16093.52,0.917438347261968
434,1788,752,1448.28,1406.24,2023-07-21,2023-08-25,-1036,-42.0400000000002,-0.0298953237000798
434,12833,12094,15142.94,2902.56,2023-07-21,2023-07-28,-739,-12240.38,-4.21709801003252
434,12833,3068,15142.94,1779.44,2023-07-21,2023-08-04,-9765,-13363.5,-7.50994694960212
434,12833,1967,15142.94,1927.66,2023-07-21,2023-08-11,-10866,-13215.28,-6.85560731664298
434,12833,12620,15142.94,17541.8,2023-07-21,2023-08-18,-213,2398.86,0.136751074576155
434,12833,752,15142.94,1406.24,2023-07-21,2023-08-25,-12081,-13736.7,-9.76838946410285
434,350,12094,567,2902.56,2023-07-21,2023-07-28,11744,2335.56,0.804655200926079
434,350,3068,567,1779.44,2023-07-21,2023-08-04,2718,1212.44,0.68136042799982
434,350,1967,567,1927.66,2023-07-21,2023-08-11,1617,1360.66,0.705860992083666
434,350,12620,567,17541.8,2023-07-21,2023-08-18,12270,16974.8,0.967677205303903
434,350,752,567,1406.24,2023-07-21,2023-08-25,402,839.24,0.596797132779611
435,18339,17953,3667.8,4667.78,2023-07-21,2023-07-28,-386,999.98,0.214230319338101
435,18339,23146,3667.8,14581.98,2023-07-21,2023-08-04,4807,10914.18,0.748470372336267
435,18339,8728,3667.8,9077.12,2023-07-21,2023-08-11,-9611,5409.32,0.595929105266869
435,18339,46816,3667.8,68819.52,2023-07-21,2023-08-18,28477,65151.72,0.946704074657888
435,18339,3544,3667.8,6981.68,2023-07-21,2023-08-25,-14795,3313.88,0.474653665020454
435,23302,17953,11884.02,4667.78,2023-07-21,2023-07-28,-5349,-7216.24,-1.54596831898676
435,23302,23146,11884.02,14581.98,2023-07-21,2023-08-04,-156,2697.96,0.185020141297684
435,23302,8728,11884.02,9077.12,2023-07-21,2023-08-11,-14574,-2806.9,-0.309228037086653
435,23302,46816,11884.02,68819.52,2023-07-21,2023-08-18,23514,56935.5,0.827316145186714
435,23302,3544,11884.02,6981.68,2023-07-21,2023-08-25,-19758,-4902.34,-0.702171970070241
435,1749,17953,1556.61,4667.78,2023-07-21,2023-07-28,16204,3111.17,0.666520273020579
435,1749,23146,1556.61,14581.98,2023-07-21,2023-08-04,21397,13025.37,0.893251122275576
435,1749,8728,1556.61,9077.12,2023-07-21,2023-08-11,6979,7520.51,0.828512788197137
435,1749,46816,1556.61,68819.52,2023-07-21,2023-08-18,45067,67262.91,0.977381272057695
435,1749,3544,1556.61,6981.68,2023-07-21,2023-08-25,1795,5425.07,0.777043634196927
435,45926,17953,58326.02,4667.78,2023-07-21,2023-07-28,-27973,-53658.24,-11.4954517993564
435,45926,23146,58326.02,14581.98,2023-07-21,2023-08-04,-22780,-43744.04,-2.99986970219408
435,45926,8728,58326.02,9077.12,2023-07-21,2023-08-11,-37198,-49248.9,-5.42560856306846
435,45926,46816,58326.02,68819.52,2023-07-21,2023-08-18,890,10493.5,0.152478540972096
435,45926,3544,58326.02,6981.68,2023-07-21,2023-08-25,-42382,-51344.34,-7.35415258218652
435,3369,17953,5727.3,4667.78,2023-07-21,2023-07-28,14584,-1059.52,-0.226985847662058
435,3369,23146,5727.3,14581.98,2023-07-21,2023-08-04,19777,8854.68,0.607234408495966
435,3369,8728,5727.3,9077.12,2023-07-21,2023-08-11,5359,3349.82,0.369039959811041
435,3369,46816,5727.3,68819.52,2023-07-21,2023-08-18,43447,63092.22,0.916777972296232
435,3369,3544,5727.3,6981.68,2023-07-21,2023-08-25,175,1254.38,0.179667357999794
436,10568,10660,2430.64,2984.8,2023-07-21,2023-07-28,92,554.16,0.185660680782632
436,10568,3184,2430.64,2165.12,2023-07-21,2023-08-04,-7384,-265.52,-0.122635234998522
436,10568,1008,2430.64,1199.52,2023-07-21,2023-08-11,-9560,-1231.12,-1.02634387088169
436,10568,13352,2430.64,20829.12,2023-07-21,2023-08-18,2784,18398.48,0.883305679740671
436,10568,1540,2430.64,3234,2023-07-21,2023-08-25,-9028,803.36,0.248410636982065
436,3348,10660,1874.88,2984.8,2023-07-21,2023-07-28,7312,1109.92,0.371857410881801
436,3348,3184,1874.88,2165.12,2023-07-21,2023-08-04,-164,290.24,0.134052616021283
436,3348,1008,1874.88,1199.52,2023-07-21,2023-08-11,-2340,-675.36,-0.563025210084034
436,3348,13352,1874.88,20829.12,2023-07-21,2023-08-18,10004,18954.24,0.909987555883302
436,3348,1540,1874.88,3234,2023-07-21,2023-08-25,-1808,1359.12,0.42025974025974
436,1600,10660,1472,2984.8,2023-07-21,2023-07-28,9060,1512.8,0.506834628785848
436,1600,3184,1472,2165.12,2023-07-21,2023-08-04,1584,693.12,0.320130062075081
436,1600,1008,1472,1199.52,2023-07-21,2023-08-11,-592,-272.48,-0.227157529678538
436,1600,13352,1472,20829.12,2023-07-21,2023-08-18,11752,19357.12,0.929329707640073
436,1600,1540,1472,3234,2023-07-21,2023-08-25,-60,1762,0.544836116264688
436,13471,10660,17916.43,2984.8,2023-07-21,2023-07-28,-2811,-14931.63,-5.00255628517824
436,13471,3184,17916.43,2165.12,2023-07-21,2023-08-04,-10287,-15751.31,-7.27502863582619
436,13471,1008,17916.43,1199.52,2023-07-21,2023-08-11,-12463,-16716.91,-13.9363328664799
436,13471,13352,17916.43,20829.12,2023-07-21,2023-08-18,-119,2912.69,0.139837400715921
436,13471,1540,17916.43,3234,2023-07-21,2023-08-25,-11931,-14682.43,-4.54002164502165
436,1500,10660,2670,2984.8,2023-07-21,2023-07-28,9160,314.8,0.105467703028679
436,1500,3184,2670,2165.12,2023-07-21,2023-08-04,1684,-504.88,-0.233187998817617
436,1500,1008,2670,1199.52,2023-07-21,2023-08-11,-492,-1470.48,-1.22589035614246
436,1500,13352,2670,20829.12,2023-07-21,2023-08-18,11852,18159.12,0.871814075678665
436,1500,1540,2670,3234,2023-07-21,2023-08-25,40,564,0.174397031539889
437,12755,12702,3443.85,4191.66,2023-07-21,2023-07-28,-53,747.81,0.178404259887491
437,12755,7640,3443.85,5653.6,2023-07-21,2023-08-04,-5115,2209.75,0.390857152964483
437,12755,866,3443.85,1056.52,2023-07-21,2023-08-11,-11889,-2387.33,-2.25961647673494
437,12755,582,3443.85,1321.14,2023-07-21,2023-08-25,-12173,-2122.71,-1.60672600935556
437,5831,12702,3556.91,4191.66,2023-07-21,2023-07-28,6871,634.75,0.151431652376386
437,5831,7640,3556.91,5653.6,2023-07-21,2023-08-04,1809,2096.69,0.370859275505872
437,5831,866,3556.91,1056.52,2023-07-21,2023-08-11,-4965,-2500.39,-2.36662817551963
437,5831,582,3556.91,1321.14,2023-07-21,2023-08-25,-5249,-2235.77,-1.69230361657356
437,518,12702,533.54,4191.66,2023-07-21,2023-07-28,12184,3658.12,0.87271391286507
437,518,7640,533.54,5653.6,2023-07-21,2023-08-04,7122,5120.06,0.905628272251309
437,518,866,533.54,1056.52,2023-07-21,2023-08-11,348,522.98,0.495002460909401
437,518,582,533.54,1321.14,2023-07-21,2023-08-25,64,787.6,0.596151808286783
437,492,12702,915.12,4191.66,2023-07-21,2023-07-28,12210,3276.54,0.78168076609267
437,492,7640,915.12,5653.6,2023-07-21,2023-08-04,7148,4738.48,0.838134993632376
437,492,866,915.12,1056.52,2023-07-21,2023-08-11,374,141.4,0.133835611252035
437,492,582,915.12,1321.14,2023-07-21,2023-08-25,90,406.02,0.307325491620873
437.5,2110,2016,1392.6,1572.48,2023-07-21,2023-08-04,-94,179.88,0.114392551892552
437.5,2110,982,1392.6,1247.14,2023-07-21,2023-08-11,-1128,-145.46,-0.116634860560964
437.5,694,2016,735.64,1572.48,2023-07-21,2023-08-04,1322,836.84,0.53217846967847
437.5,694,982,735.64,1247.14,2023-07-21,2023-08-11,288,511.5,0.410138396651539
438,10451,10553,2821.77,3693.55,2023-07-21,2023-07-28,102,871.78,0.236027669856913
438,10451,4054,2821.77,3486.44,2023-07-21,2023-08-04,-6397,664.67,0.190644324870068
438,10451,2234,2821.77,2904.2,2023-07-21,2023-08-11,-8217,82.4300000000003,0.0283830314716618
438,10451,25588,2821.77,46058.4,2023-07-21,2023-08-18,15137,43236.63,0.938734953884634
438,10451,4865,2821.77,11481.4,2023-07-21,2023-08-25,-5586,8659.63,0.754231191318132
438,4295,10553,2705.85,3693.55,2023-07-21,2023-07-28,6258,987.7,0.267412110300389
438,4295,4054,2705.85,3486.44,2023-07-21,2023-08-04,-241,780.59,0.22389314028063
438,4295,2234,2705.85,2904.2,2023-07-21,2023-08-11,-2061,198.35,0.0682976379037258
438,4295,25588,2705.85,46058.4,2023-07-21,2023-08-18,21293,43352.55,0.941251758636861
438,4295,4865,2705.85,11481.4,2023-07-21,2023-08-25,570,8775.55,0.76432752103402
438,1243,10553,1354.87,3693.55,2023-07-21,2023-07-28,9310,2338.68,0.633179461493685
438,1243,4054,1354.87,3486.44,2023-07-21,2023-08-04,2811,2131.57,0.611388694484919
438,1243,2234,1354.87,2904.2,2023-07-21,2023-08-11,991,1549.33,0.53347909923559
438,1243,25588,1354.87,46058.4,2023-07-21,2023-08-18,24345,44703.53,0.9705836503222
438,1243,4865,1354.87,11481.4,2023-07-21,2023-08-25,3622,10126.53,0.881994356088979
438,24658,10553,36987,3693.55,2023-07-21,2023-07-28,-14105,-33293.45,-9.0139432253523
438,24658,4054,36987,3486.44,2023-07-21,2023-08-04,-20604,-33500.56,-9.60881586948291
438,24658,2234,36987,2904.2,2023-07-21,2023-08-11,-22424,-34082.8,-11.7356931340817
438,24658,25588,36987,46058.4,2023-07-21,2023-08-18,930,9071.4,0.196954301495493
438,24658,4865,36987,11481.4,2023-07-21,2023-08-25,-19793,-25505.6,-2.2214712491508
438,4774,10553,9595.74,3693.55,2023-07-21,2023-07-28,5779,-5902.19,-1.59797214062352
438,4774,4054,9595.74,3486.44,2023-07-21,2023-08-04,-720,-6109.3,-1.75230320900403
438,4774,2234,9595.74,2904.2,2023-07-21,2023-08-11,-2540,-6691.54,-2.30409062736726
438,4774,25588,9595.74,46058.4,2023-07-21,2023-08-18,20814,36462.66,0.791661455890782
438,4774,4865,9595.74,11481.4,2023-07-21,2023-08-25,91,1885.66,0.164236068772101
439,7038,7041,2111.4,2816.4,2023-07-21,2023-07-28,3,705,0.250319556881125
439,7038,2591,2111.4,2409.63,2023-07-21,2023-08-04,-4447,298.23,0.123765889368907
439,7038,4571,2111.4,6902.21,2023-07-21,2023-08-11,-2467,4790.81,0.694097977314512
439,7038,596,2111.4,1495.96,2023-07-21,2023-08-25,-6442,-615.44,-0.411401374368299
439,2680,7041,1876,2816.4,2023-07-21,2023-07-28,4361,940.4,0.333901434455333
439,2680,2591,1876,2409.63,2023-07-21,2023-08-04,-89,533.63,0.221457236173189
439,2680,4571,1876,6902.21,2023-07-21,2023-08-11,1891,5026.21,0.728202995852053
439,2680,596,1876,1495.96,2023-07-21,2023-08-25,-2084,-380.04,-0.254044225781438
439,4422,7041,5262.18,2816.4,2023-07-21,2023-07-28,2619,-2445.78,-0.868406476352791
439,4422,2591,5262.18,2409.63,2023-07-21,2023-08-04,-1831,-2852.55,-1.18381245253421
439,4422,4571,5262.18,6902.21,2023-07-21,2023-08-11,149,1640.03,0.237609403365009
439,4422,596,5262.18,1495.96,2023-07-21,2023-08-25,-3826,-3766.22,-2.51759405331693
439,649,7041,1382.37,2816.4,2023-07-21,2023-07-28,6392,1434.03,0.509171282488283
439,649,2591,1382.37,2409.63,2023-07-21,2023-08-04,1942,1027.26,0.426314413416168
439,649,4571,1382.37,6902.21,2023-07-21,2023-08-11,3922,5519.84,0.799720669176974
439,649,596,1382.37,1495.96,2023-07-21,2023-08-25,-53,113.59,0.0759311746303377
440,18666,23556,6533.1,10364.64,2023-07-21,2023-07-28,4890,3831.54,0.369674199972213
440,18666,9848,6533.1,9749.52,2023-07-21,2023-08-04,-8818,3216.42,0.329905472269404
440,18666,4789,6533.1,7375.06,2023-07-21,2023-08-11,-13877,841.960000000001,0.114163139011751
440,18666,67149,6533.1,138326.94,2023-07-21,2023-08-18,48483,131793.84,0.952770588288876
440,18666,5117,6533.1,13457.71,2023-07-21,2023-08-25,-13549,6924.61,0.514545936864444
440,6842,23556,5336.76,10364.64,2023-07-21,2023-07-28,16714,5027.88,0.485099337748344
440,6842,9848,5336.76,9749.52,2023-07-21,2023-08-04,3006,4412.76,0.452613051719469
